194 18721
Sommets du graphe
74 103 348.000000
74 102 169.000000
74 101 152.000000
74 100 330.000000
74 99 244.000000
74 98 342.000000
74 97 453.000000
74 96 175.000000
74 95 157.000000
74 94 157.000000
74 93 361.000000
74 92 140.000000
74 91 157.000000
74 90 101.000000
74 89 366.000000
74 88 332.000000
74 87 123.000000
74 86 92.000000
74 85 499.000000
74 84 490.000000
74 83 184.000000
74 82 133.000000
74 81 212.000000
74 80 148.000000
74 79 104.000000
74 78 145.000000
74 77 19.000000
74 76 155.000000
74 75 54.000000
75 193 790.000000
75 192 768.000000
75 191 764.000000
75 190 755.000000
75 189 757.000000
75 188 748.000000
75 187 739.000000
75 186 734.000000
75 185 719.000000
75 184 722.000000
75 183 708.000000
75 182 710.000000
75 181 720.000000
75 180 699.000000
75 179 692.000000
75 178 687.000000
75 177 685.000000
75 176 681.000000
75 175 701.000000
75 174 665.000000
75 173 667.000000
75 172 667.000000
75 171 673.000000
75 170 668.000000
75 169 656.000000
75 168 655.000000
75 167 635.000000
75 166 623.000000
75 165 638.000000
75 164 600.000000
75 163 603.000000
75 162 608.000000
75 161 595.000000
75 160 602.000000
75 159 620.000000
75 158 575.000000
75 157 570.000000
75 156 536.000000
75 155 577.000000
75 154 543.000000
75 153 516.000000
75 152 512.000000
75 151 504.000000
75 150 519.000000
75 149 499.000000
75 148 523.000000
75 147 534.000000
75 146 494.000000
75 145 508.000000
75 144 518.000000
75 143 479.000000
75 142 527.000000
75 141 489.000000
75 140 461.000000
75 139 493.000000
75 138 460.000000
75 137 457.000000
75 136 469.000000
75 135 462.000000
75 134 467.000000
75 133 455.000000
75 132 478.000000
75 131 447.000000
75 130 424.000000
75 129 490.000000
75 128 442.000000
75 127 486.000000
75 126 418.000000
75 125 387.000000
75 124 390.000000
75 123 498.000000
75 122 488.000000
75 121 329.000000
75 120 399.000000
75 119 421.000000
75 118 302.000000
75 117 316.000000
75 116 356.000000
75 115 341.000000
75 114 346.000000
75 113 275.000000
75 112 229.000000
75 111 331.000000
75 110 333.000000
75 109 325.000000
75 108 203.000000
75 107 275.000000
75 106 273.000000
75 105 239.000000
75 104 249.000000
75 103 298.000000
75 102 181.000000
75 101 142.000000
75 100 279.000000
75 99 289.000000
75 98 290.000000
75 97 400.000000
75 96 213.000000
75 95 191.000000
75 94 194.000000
75 93 308.000000
75 92 174.000000
75 91 198.000000
75 90 127.000000
75 89 312.000000
75 88 278.000000
75 87 167.000000
75 86 65.000000
75 85 444.000000
75 84 435.000000
75 83 236.000000
75 82 183.000000
75 81 157.000000
75 80 201.000000
75 79 53.000000
75 78 198.000000
75 77 68.000000
75 76 210.000000
76 193 842.000000
76 192 771.000000
76 191 790.000000
76 190 779.000000
76 189 795.000000
76 188 774.000000
76 187 758.000000
76 186 775.000000
76 185 765.000000
76 184 707.000000
76 183 734.000000
76 182 752.000000
76 181 784.000000
76 180 715.000000
76 179 691.000000
76 178 740.000000
76 177 690.000000
76 176 700.000000
76 175 773.000000
76 174 700.000000
76 173 713.000000
76 172 712.000000
76 171 732.000000
76 170 650.000000
76 169 650.000000
76 168 725.000000
76 167 641.000000
76 166 618.000000
76 165 609.000000
76 164 611.000000
76 163 674.000000
76 162 686.000000
76 161 583.000000
76 160 684.000000
76 159 570.000000
76 158 576.000000
76 157 562.000000
76 156 579.000000
76 155 683.000000
76 154 516.000000
76 153 567.000000
76 152 550.000000
76 151 529.000000
76 150 504.000000
76 149 544.000000
76 148 615.000000
76 147 483.000000
76 146 502.000000
76 145 597.000000
76 144 623.000000
76 143 526.000000
76 142 465.000000
76 141 586.000000
76 140 493.000000
76 139 598.000000
76 138 531.000000
76 137 536.000000
76 136 574.000000
76 135 419.000000
76 134 404.000000
76 133 576.000000
76 132 400.000000
76 131 571.000000
76 130 386.000000
76 129 639.000000
76 128 376.000000
76 127 376.000000
76 126 555.000000
76 125 511.000000
76 124 516.000000
76 123 368.000000
76 122 358.000000
76 121 366.000000
76 120 313.000000
76 119 317.000000
76 118 392.000000
76 117 282.000000
76 116 271.000000
76 115 248.000000
76 114 238.000000
76 113 416.000000
76 112 354.000000
76 111 206.000000
76 110 515.000000
76 109 198.000000
76 108 334.000000
76 107 175.000000
76 106 175.000000
76 105 178.000000
76 104 166.000000
76 103 486.000000
76 102 205.000000
76 101 237.000000
76 100 473.000000
76 99 132.000000
76 98 486.000000
76 97 602.000000
76 96 123.000000
76 95 132.000000
76 94 121.000000
76 93 508.000000
76 92 127.000000
76 91 103.000000
76 90 146.000000
76 89 517.000000
76 88 483.000000
76 87 88.000000
76 86 224.000000
76 85 653.000000
76 84 644.000000
76 83 47.000000
76 82 53.000000
76 81 364.000000
76 80 28.000000
76 79 254.000000
76 78 26.000000
76 77 141.000000
77 193 794.000000
77 192 755.000000
77 191 759.000000
77 190 749.000000
77 189 756.000000
77 188 743.000000
77 187 731.000000
77 186 734.000000
77 185 721.000000
77 184 703.000000
77 183 703.000000
77 182 710.000000
77 181 728.000000
77 180 690.000000
77 179 677.000000
77 178 691.000000
77 177 672.000000
77 176 673.000000
77 175 711.000000
77 174 662.000000
77 173 668.000000
77 172 667.000000
77 171 679.000000
77 170 647.000000
77 169 640.000000
77 168 665.000000
77 167 622.000000
77 166 606.000000
77 165 614.000000
77 164 588.000000
77 163 612.000000
77 162 620.000000
77 161 576.000000
77 160 615.000000
77 159 589.000000
77 158 560.000000
77 157 552.000000
77 156 534.000000
77 155 599.000000
77 154 518.000000
77 153 516.000000
77 152 508.000000
77 151 496.000000
77 150 497.000000
77 149 498.000000
77 148 539.000000
77 147 501.000000
77 146 479.000000
77 145 523.000000
77 144 539.000000
77 143 478.000000
77 142 491.000000
77 141 506.000000
77 140 454.000000
77 139 514.000000
77 138 467.000000
77 137 467.000000
77 136 490.000000
77 135 431.000000
77 134 430.000000
77 133 481.000000
77 132 437.000000
77 131 475.000000
77 130 393.000000
77 129 528.000000
77 128 404.000000
77 127 437.000000
77 126 451.000000
77 125 414.000000
77 124 418.000000
77 123 444.000000
77 122 434.000000
77 121 320.000000
77 120 354.000000
77 119 371.000000
77 118 313.000000
77 117 283.000000
77 116 309.000000
77 115 292.000000
77 114 294.000000
77 113 307.000000
77 112 252.000000
77 111 274.000000
77 110 385.000000
77 109 268.000000
77 108 227.000000
77 107 221.000000
77 106 219.000000
77 105 191.000000
77 104 197.000000
77 103 353.000000
77 102 154.000000
77 101 142.000000
77 100 337.000000
77 99 225.000000
77 98 349.000000
77 97 463.000000
77 96 155.000000
77 95 137.000000
77 94 137.000000
77 93 370.000000
77 92 121.000000
77 91 137.000000
77 90 84.000000
77 89 376.000000
77 88 342.000000
77 87 104.000000
77 86 93.000000
77 85 511.000000
77 84 502.000000
77 83 167.000000
77 82 115.000000
77 81 223.000000
77 80 132.000000
77 79 113.000000
77 78 129.000000
78 193 816.000000
78 192 746.000000
78 191 764.000000
78 190 753.000000
78 189 769.000000
78 188 748.000000
78 187 732.000000
78 186 749.000000
78 185 739.000000
78 184 683.000000
78 183 709.000000
78 182 726.000000
78 181 757.000000
78 180 690.000000
78 179 666.000000
78 178 713.000000
78 177 665.000000
78 176 675.000000
78 175 747.000000
78 174 674.000000
78 173 687.000000
78 172 685.000000
78 171 706.000000
78 170 627.000000
78 169 626.000000
78 168 699.000000
78 167 616.000000
78 166 594.000000
78 165 586.000000
78 164 586.000000
78 163 647.000000
78 162 659.000000
78 161 559.000000
78 160 657.000000
78 159 548.000000
78 158 551.000000
78 157 538.000000
78 156 553.000000
78 155 656.000000
78 154 492.000000
78 153 540.000000
78 152 524.000000
78 151 503.000000
78 150 479.000000
78 149 518.000000
78 148 589.000000
78 147 460.000000
78 146 476.000000
78 145 571.000000
78 144 597.000000
78 143 500.000000
78 142 444.000000
78 141 559.000000
78 140 467.000000
78 139 572.000000
78 138 504.000000
78 137 509.000000
78 136 547.000000
78 135 396.000000
78 134 383.000000
78 133 550.000000
78 132 380.000000
78 131 545.000000
78 130 362.000000
78 129 614.000000
78 128 355.000000
78 127 360.000000
78 126 530.000000
78 125 485.000000
78 124 490.000000
78 123 354.000000
78 122 344.000000
78 121 340.000000
78 120 293.000000
78 119 298.000000
78 118 366.000000
78 117 258.000000
78 116 250.000000
78 115 227.000000
78 114 219.000000
78 113 392.000000
78 112 330.000000
78 111 188.000000
78 110 493.000000
78 109 181.000000
78 108 310.000000
78 107 153.000000
78 106 153.000000
78 105 152.000000
78 104 142.000000
78 103 465.000000
78 102 179.000000
78 101 213.000000
78 100 453.000000
78 99 118.000000
78 98 467.000000
78 97 584.000000
78 96 97.000000
78 95 105.000000
78 94 94.000000
78 93 490.000000
78 92 100.000000
78 91 76.000000
78 90 122.000000
78 89 500.000000
78 88 466.000000
78 87 62.000000
78 86 205.000000
78 85 637.000000
78 84 629.000000
78 83 40.000000
78 82 27.000000
78 81 349.000000
78 80 3.000000
78 79 239.000000
79 193 754.000000
79 192 742.000000
79 191 734.000000
79 190 724.000000
79 189 723.000000
79 188 717.000000
79 187 710.000000
79 186 700.000000
79 185 684.000000
79 184 701.000000
79 183 678.000000
79 182 676.000000
79 181 682.000000
79 180 671.000000
79 179 668.000000
79 178 652.000000
79 177 660.000000
79 176 653.000000
79 175 661.000000
79 174 633.000000
79 173 633.000000
79 172 633.000000
79 171 636.000000
79 170 648.000000
79 169 634.000000
79 168 616.000000
79 167 610.000000
79 166 601.000000
79 165 622.000000
79 164 575.000000
79 163 564.000000
79 162 568.000000
79 161 576.000000
79 160 562.000000
79 159 609.000000
79 158 552.000000
79 157 550.000000
79 156 504.000000
79 155 532.000000
79 154 528.000000
79 153 483.000000
79 152 482.000000
79 151 478.000000
79 150 502.000000
79 149 468.000000
79 148 481.000000
79 147 525.000000
79 146 471.000000
79 145 467.000000
79 144 474.000000
79 143 448.000000
79 142 521.000000
79 141 447.000000
79 140 434.000000
79 139 448.000000
79 138 424.000000
79 137 419.000000
79 136 426.000000
79 135 453.000000
79 134 463.000000
79 133 408.000000
79 132 478.000000
79 131 400.000000
79 130 416.000000
79 129 439.000000
79 128 440.000000
79 127 494.000000
79 126 369.000000
79 125 341.000000
79 124 343.000000
79 123 511.000000
79 122 501.000000
79 121 306.000000
79 120 404.000000
79 119 429.000000
79 118 267.000000
79 117 313.000000
79 116 362.000000
79 115 350.000000
79 114 359.000000
79 113 228.000000
79 112 188.000000
79 111 349.000000
79 110 280.000000
79 109 344.000000
79 108 162.000000
79 107 291.000000
79 106 290.000000
79 105 250.000000
79 104 264.000000
79 103 245.000000
79 102 179.000000
79 101 125.000000
79 100 226.000000
79 99 317.000000
79 98 237.000000
79 97 349.000000
79 96 235.000000
79 95 210.000000
79 94 216.000000
79 93 257.000000
79 92 195.000000
79 91 225.000000
79 90 145.000000
79 89 263.000000
79 88 229.000000
79 87 198.000000
79 86 49.000000
79 85 398.000000
79 84 390.000000
79 83 274.000000
79 82 221.000000
79 81 110.000000
79 80 241.000000
80 193 814.000000
80 192 743.000000
80 191 762.000000
80 190 751.000000
80 189 767.000000
80 188 746.000000
80 187 730.000000
80 186 747.000000
80 185 737.000000
80 184 681.000000
80 183 706.000000
80 182 724.000000
80 181 756.000000
80 180 687.000000
80 179 663.000000
80 178 711.000000
80 177 662.000000
80 176 673.000000
80 175 746.000000
80 174 672.000000
80 173 685.000000
80 172 683.000000
80 171 704.000000
80 170 624.000000
80 169 623.000000
80 168 697.000000
80 167 614.000000
80 166 591.000000
80 165 583.000000
80 164 584.000000
80 163 646.000000
80 162 658.000000
80 161 556.000000
80 160 656.000000
80 159 545.000000
80 158 548.000000
80 157 535.000000
80 156 551.000000
80 155 656.000000
80 154 489.000000
80 153 539.000000
80 152 522.000000
80 151 501.000000
80 150 477.000000
80 149 516.000000
80 148 588.000000
80 147 457.000000
80 146 474.000000
80 145 570.000000
80 144 596.000000
80 143 498.000000
80 142 441.000000
80 141 558.000000
80 140 465.000000
80 139 572.000000
80 138 503.000000
80 137 508.000000
80 136 547.000000
80 135 393.000000
80 134 379.000000
80 133 550.000000
80 132 376.000000
80 131 545.000000
80 130 359.000000
80 129 614.000000
80 128 351.000000
80 127 356.000000
80 126 530.000000
80 125 485.000000
80 124 490.000000
80 123 350.000000
80 122 340.000000
80 121 338.000000
80 120 289.000000
80 119 295.000000
80 118 366.000000
80 117 255.000000
80 116 247.000000
80 115 224.000000
80 114 216.000000
80 113 393.000000
80 112 330.000000
80 111 185.000000
80 110 495.000000
80 109 177.000000
80 108 310.000000
80 107 150.000000
80 106 149.000000
80 105 150.000000
80 104 139.000000
80 103 467.000000
80 102 178.000000
80 101 213.000000
80 100 455.000000
80 99 114.000000
80 98 469.000000
80 97 586.000000
80 96 95.000000
80 95 104.000000
80 94 93.000000
80 93 492.000000
80 92 99.000000
80 91 74.000000
80 90 123.000000
80 89 502.000000
80 88 468.000000
80 87 62.000000
80 86 207.000000
80 85 639.000000
80 84 631.000000
80 83 36.000000
80 82 27.000000
80 81 351.000000
81 193 746.000000
81 192 763.000000
81 191 742.000000
81 190 734.000000
81 189 725.000000
81 188 726.000000
81 187 723.000000
81 186 700.000000
81 185 682.000000
81 184 732.000000
81 183 688.000000
81 182 678.000000
81 181 670.000000
81 180 687.000000
81 179 694.000000
81 178 648.000000
81 177 683.000000
81 176 669.000000
81 175 644.000000
81 174 641.000000
81 173 635.000000
81 172 635.000000
81 171 630.000000
81 170 683.000000
81 169 664.000000
81 168 603.000000
81 167 635.000000
81 166 632.000000
81 165 664.000000
81 164 599.000000
81 163 554.000000
81 162 553.000000
81 161 612.000000
81 160 545.000000
81 159 662.000000
81 158 584.000000
81 157 586.000000
81 156 515.000000
81 155 500.000000
81 154 576.000000
81 153 491.000000
81 152 498.000000
81 151 503.000000
81 150 545.000000
81 149 481.000000
81 148 461.000000
81 147 583.000000
81 146 505.000000
81 145 452.000000
81 144 447.000000
81 143 462.000000
81 142 585.000000
81 141 428.000000
81 140 458.000000
81 139 422.000000
81 138 426.000000
81 137 416.000000
81 136 403.000000
81 135 513.000000
81 134 531.000000
81 133 374.000000
81 132 550.000000
81 131 364.000000
81 130 478.000000
81 129 379.000000
81 128 511.000000
81 127 577.000000
81 126 325.000000
81 125 313.000000
81 124 312.000000
81 123 600.000000
81 122 591.000000
81 121 346.000000
81 120 485.000000
81 119 515.000000
81 118 281.000000
81 117 386.000000
81 116 447.000000
81 115 439.000000
81 114 451.000000
81 113 205.000000
81 112 197.000000
81 111 446.000000
81 110 198.000000
81 109 442.000000
81 108 177.000000
81 107 388.000000
81 106 387.000000
81 105 344.000000
81 104 361.000000
81 103 160.000000
81 102 264.000000
81 101 199.000000
81 100 133.000000
81 99 422.000000
81 98 140.000000
81 97 243.000000
81 96 338.000000
81 95 312.000000
81 94 320.000000
81 93 154.000000
81 92 298.000000
81 91 330.000000
81 90 249.000000
81 89 155.000000
81 88 121.000000
81 87 307.000000
81 86 149.000000
81 85 288.000000
81 84 279.000000
81 83 384.000000
81 82 331.000000
82 193 790.000000
82 192 723.000000
82 191 740.000000
82 190 729.000000
82 189 744.000000
82 188 724.000000
82 187 709.000000
82 186 724.000000
82 185 714.000000
82 184 662.000000
82 183 684.000000
82 182 700.000000
82 181 731.000000
82 180 666.000000
82 179 644.000000
82 178 687.000000
82 177 642.000000
82 176 651.000000
82 175 720.000000
82 174 649.000000
82 173 661.000000
82 172 660.000000
82 171 680.000000
82 170 605.000000
82 169 603.000000
82 168 672.000000
82 167 593.000000
82 166 571.000000
82 165 566.000000
82 164 562.000000
82 163 621.000000
82 162 632.000000
82 161 537.000000
82 160 630.000000
82 159 530.000000
82 158 528.000000
82 157 515.000000
82 156 527.000000
82 155 629.000000
82 154 471.000000
82 153 514.000000
82 152 498.000000
82 151 478.000000
82 150 457.000000
82 149 492.000000
82 148 562.000000
82 147 442.000000
82 146 452.000000
82 145 544.000000
82 144 569.000000
82 143 474.000000
82 142 426.000000
82 141 532.000000
82 140 442.000000
82 139 545.000000
82 138 478.000000
82 137 482.000000
82 136 520.000000
82 135 376.000000
82 134 365.000000
82 133 523.000000
82 132 364.000000
82 131 518.000000
82 130 341.000000
82 129 587.000000
82 128 337.000000
82 127 348.000000
82 126 503.000000
82 125 458.000000
82 124 463.000000
82 123 346.000000
82 122 336.000000
82 121 313.000000
82 120 277.000000
82 119 285.000000
82 118 339.000000
82 117 235.000000
82 116 233.000000
82 115 211.000000
82 114 206.000000
82 113 366.000000
82 112 303.000000
82 111 178.000000
82 110 469.000000
82 109 170.000000
82 108 284.000000
82 107 136.000000
82 106 135.000000
82 105 129.000000
82 104 122.000000
82 103 442.000000
82 102 152.000000
82 101 186.000000
82 100 431.000000
82 99 114.000000
82 98 445.000000
82 97 562.000000
82 96 75.000000
82 95 79.000000
82 94 69.000000
82 93 469.000000
82 92 73.000000
82 91 53.000000
82 90 96.000000
82 89 480.000000
82 88 446.000000
82 87 35.000000
82 86 184.000000
82 85 618.000000
82 84 610.000000
82 83 53.000000
83 193 812.000000
83 192 733.000000
83 191 755.000000
83 190 744.000000
83 189 763.000000
83 188 740.000000
83 187 723.000000
83 186 744.000000
83 185 735.000000
83 184 668.000000
83 183 701.000000
83 182 720.000000
83 181 756.000000
83 180 680.000000
83 179 653.000000
83 178 710.000000
83 177 653.000000
83 176 666.000000
83 175 748.000000
83 174 668.000000
83 173 683.000000
83 172 681.000000
83 171 704.000000
83 170 611.000000
83 169 612.000000
83 168 700.000000
83 167 605.000000
83 166 581.000000
83 165 569.000000
83 164 576.000000
83 163 649.000000
83 162 662.000000
83 161 545.000000
83 160 661.000000
83 159 527.000000
83 158 540.000000
83 157 525.000000
83 156 550.000000
